,alligator@aalto.fi,ant@aalto.fi,armadillo@aalto.fi,bear@aalto.fi,bee@aalto.fi,butterfly@aalto.fi,cat@aalto.fi,caterpillar@aalto.fi,deer@aalto.fi,dog@aalto.fi,dove@aalto.fi,duck@aalto.fi,eagle@aalto.fi,elephant@aalto.fi,fox@aalto.fi,goose@aalto.fi,hamster@aalto.fi,hare@aalto.fi,horse@aalto.fi,ladybug@aalto.fi,mantis@aalto.fi,mouse@aalto.fi,owl@aalto.fi,panda@aalto.fi,peacock@aalto.fi,pig@aalto.fi,rabbit@aalto.fi,scorpion@aalto.fi,seagull@aalto.fi,seal@aalto.fi,sealion@aalto.fi,spider@aalto.fi,squirrel@aalto.fi,turtle@aalto.fi,vulture@aalto.fi
112,-1117.5442044638403,-224.30378332816508,-4848.100487338573,-120.65463278247755,-2977.309214971394,-2199.4144744141117,-4611.926491727912,-71.3114751384425,-2318.4977315519013,-209.59768976423507,-152.51399687875414,-1638.6916589372936,-3518.485042525093,-41.28330259570352,-6237.479914052944,-307.53324416400113,-280.68603396284766,-3337.3948757763596,-2970.048080154302,-1167.9118059811728,-359.11828712928354,-1192.6586142337103,-2686.9436824691466,-2374.7121454659436,-3206.732483059838,-672.3685099831312,-3445.4901530716575,-3870.003943820018,-1701.4490483652785,-1284.433258254217,-2734.745954822787,-223.47390494874594,-2099.86468090839,-3034.908052758159,-1348.3617422521584
113,-1222.4881776498537,-246.77870824192522,-5218.944831867146,-131.29410106915722,-3088.1606886741765,-2401.5696610742366,-4879.313041545587,-77.4423897191491,-2514.9523080487957,-228.69287732990992,-168.17989433475594,-1744.3700302712411,-3626.3100654247182,-41.83494178370792,-6675.264308614393,-335.2514152263489,-309.81607054645826,-3438.330055475629,-3278.3127169999434,-1274.9715531793022,-389.3679422298016,-1297.2508418098246,-2811.592983812222,-2576.611904029972,-3425.282344332175,-715.0906927444739,-3550.8279228128627,-4077.413199420133,-1751.9482751557114,-1416.2802964043117,-2941.8464722103026,-246.13138585078,-2165.212042505261,-3210.890257974046,-1464.3585692434467
114,-1343.385598493695,-273.5759708276795,-5631.793432613494,-144.14089510658766,-3219.9121877407847,-2640.8457848713824,-5181.6615158138175,-84.87025397031746,-2738.5924582128537,-251.50150687651563,-186.8948360991428,-1870.8385284369444,-3754.1871229556655,-42.74181483419469,-7151.484203999469,-368.24678805269644,-344.52664829497996,-3558.011612405872,-3622.6008735900914,-1401.646857362228,-425.4052775309432,-1421.1232796639747,-2959.231728765895,-2810.9631210134166,-3684.7389913599154,-765.8152294592153,-3675.876492188071,-4320.5259229700605,-1812.0473245049523,-1572.2371413542937,-3187.0363641711315,-273.2039544767489,-2242.812329924654,-3419.748210982366,-1601.7721704666465
115,-1487.7397034135197,-306.53723879642155,-6106.261747786259,-160.06774280024212,-3381.8359245790225,-2932.800325963156,-5535.653489199394,-94.08588886661063,-2998.4221096534875,-279.58082940053646,-209.93074027479048,-2026.9801507817906,-3911.006467522152,-44.039939655904014,-7682.834272974356,-408.7925920961537,-387.20762788320667,-3704.8175823358583,-4006.9931947094565,-1553.130721056411,-469.70877483119506,-1572.7947309349786,-3137.1879686581947,-3086.1040865846508,-4003.211453863214,-828.039965759026,-3829.3758368936997,-4615.385435514501,-1886.0175601923406,-1761.1875608594723,-3487.3147626487716,-306.5459585417977,-2338.1416949829827,-3676.0300541266834,-1769.9374892172882
116,-1661.7267334596,-349.16339655093844,-6673.888901192044,-180.76903926946085,-3591.3335261198326,-3299.555866437646,-5970.320099971112,-106.05747380970519,-3311.2816654580065,-315.90622199514814,-239.72178994189989,-2226.5566242556315,-4113.462132365083,-45.8587279783546,-8284.46916122403,-461.1960100624377,-442.397520502508,-3894.4648048109357,-4448.96114393958,-1736.30762402713,-526.9811990760159,-1767.0260019212908,-3366.1550766610335,-3433.681261631083,-4411.981791472606,-908.3672650164237,-4027.7196635757437,-4993.4399593265625,-1981.8798864384394,-2002.263510365194,-3874.5696442258068,-349.6960003312809,-2461.4741759274757,-4005.243754527696,-1982.6082754179022
117,-1890.4628850149534,-409.3546818881521,-7404.641027525862,-210.10093767734992,-3886.9732042147084,-3774.897689266665,-6537.838574434166,-122.99989823441565,-3725.524536157608,-367.1920805676797,-281.7430690780302,-2507.5229641508326,-4398.763040408234,-48.54545934642947,-9028.296565466695,-535.1640176788919,-520.3327746094328,-4162.115944753578,-4994.670710651711,-1970.1011019865132,-607.5877937155423,-2030.8623112669115,-3681.7226392187295,-3888.253665164006,-4965.076333313607,-1021.3957565038318,-4306.904682852718,-5522.610252299171,-2117.646585681968,-2332.7395300828134,-4418.915156523271,-410.65343748720136,-2635.8176259855295,-4453.3077708801275,-2269.540299040312
118,-2238.0552568344815,-512.3417821834148,-8502.774641898424,-260.30269617968486,-4384.738516563842,-4448.571900448389,-7360.00917150677,-152.01796511238052,-4334.519847616002,-451.6769489680717,-349.29410116569795,-2973.871137160072,-4876.646005915286,-53.26981288064528,-10094.311531784868,-661.0506029751825,-653.6546770823155,-4613.967114859002,-5760.573670782089,-2314.6715395854762,-737.1991355300495,-2438.7516278250864,-4190.031168152607,-4561.555058603764,-5826.802811372589,-1205.3126554678893,-4774.769695830282,-6377.093067098745,-2350.7490357657066,-2835.9838994708584,-5318.036005571714,-514.9833572453783,-2928.235767987183,-5169.326543024196,-2687.7869833536024
119,-3415.2220203833012,-967.5730181132976,-13949.703134336301,-476.44807228845957,-8277.779596908287,-6803.866753022381,-11033.088493754174,-323.19164849900847,-6514.656568659723,-839.3462369956002,-620.0584673593526,-6448.344802716063,-8507.963954915142,-97.03916026767432,-14527.311566135917,-1089.7729970604375,-1172.1152602947705,-8251.180295612834,-8095.762434413215,-3365.8993833766867,-1426.7552342157333,-4049.6694911509053,-7567.745814820308,-6665.052817207322,-11019.619902161256,-2042.4430330017599,-8429.033176757348,-11287.923160788143,-4347.398996508522,-4470.934668902057,-9352.991716562894,-1110.1428147895506,-5498.297579774097,-9620.649149123494,-4267.886271170539
120,-524.0234096805559,-284.4277030053332,-2117.500903509441,-279.6055192248823,-2016.444040910491,-942.2263450638317,-2602.4575531742776,-249.11834407994633,-1001.8535810345765,-302.9030373796103,-262.818853174438,-1023.2337127085927,-2577.1057640250333,-275.0043022121075,-2692.6206896756166,-323.746450015906,-339.44982273748775,-2465.6588840462455,-962.4143669456623,-604.9582259874171,-367.71778215685106,-585.8853486138007,-1784.5003344137513,-1053.6760038403286,-1701.0387615336504,-574.8896902856507,-2534.256513752831,-2307.359031952442,-1326.6818403791317,-540.0012521992093,-1371.7429167933324,-288.2589610289507,-1562.0859691432652,-1748.9054563217546,-716.7594417542814
121,-498.64587404137126,-223.14213823711367,-2211.396610992308,-213.28763406028412,-2013.7835979111132,-954.469734875973,-2654.526578899542,-180.62778797179647,-1017.4341915347642,-239.34376938050943,-198.3468066438528,-1009.3594266805662,-2574.2114297392404,-204.1930652217701,-2834.088372027176,-266.50220095258635,-267.4137040020084,-2464.998000028466,-1015.5471952053343,-577.4503618540691,-309.9507292961887,-567.2736967158093,-1777.1601714007957,-1079.7319976590588,-1729.1901161199853,-520.4377502421655,-2531.2397906817455,-2334.1488934162544,-1306.7967125660325,-522.7572997000891,-1388.092002539214,-228.58364055468252,-1547.894085510226,-1762.0187748914957,-693.2504813314072
122,-497.16273320437085,-182.95466567603467,-2328.722006172081,-167.4552632519521,-2026.0504365765698,-989.337285999453,-2727.9598822801495,-133.68700761791698,-1058.1407826873374,-196.63857005077833,-155.35266657305925,-1009.5582599329828,-2585.401711312487,-153.75913757575307,-3004.0300790751007,-230.25246020954626,-220.2540959503744,-2477.5925881492085,-1094.9787945928188,-573.200245818145,-272.2737333471961,-570.2401206106031,-1786.4827274226259,-1125.4442837000006,-1774.6967323917963,-487.6601079782846,-2542.4388443832345,-2379.47413710001,-1299.5293839891729,-529.1126391432272,-1426.4400217861094,-188.01472690571148,-1547.3791282915024,-1792.6211264741046,-692.2061189077358
123,-512.3584245793236,-157.95457924762013,-2464.231222485958,-136.3769575018468,-2048.8493773406185,-1041.243827243731,-2816.791113450297,-102.03194180878378,-1116.2020916475826,-169.03052728617268,-127.56067083523448,-1020.4852320648923,-2607.199849148016,-117.99202603817663,-3194.6387580158703,-208.85111888450817,-191.10673612483652,-2500.112147291086,-1193.656379628972,-585.4760357356795,-249.34962975885998,-587.949810467077,-1808.2866322741654,-1185.5726746795249,-1833.6251398235654,-470.6170804757465,-2564.0500076163635,-2438.7536275757784,-1301.2954544471042,-552.2405345091178,-1481.4140670174777,-161.6462226983113,-1556.4606221901722,-1836.2257702098989,-707.4158022943714
124,-539.8358898251917,-143.89512796091594,-2616.0584304319896,-115.93183322306652,-2079.7097447127235,-1106.7562902828097,-2918.386114474516,-81.17541557300574,-1187.855177384185,-152.37777177152705,-110.61103665711471,-1039.9898018973897,-2637.388757709487,-92.75443668948296,-3403.864281168619,-198.0892150455612,-175.02917676231812,-2530.3754579726974,-1308.0948466635282,-610.0168562733679,-237.32175776635535,-616.8203174252794,-1839.9838714718712,-1257.3573114917199,-1903.8752842636322,-465.084766133633,-2593.7277075038287,-2509.5303472885194,-1309.6791555415832,-587.9447909248922,-1549.7169078016477,-145.85521180735864,-1572.4952981243932,-1890.3834561075782,-734.8897173058523
125,-576.9001067044863,-137.7637597759491,-2783.8940294532968,-103.17507914154557,-2117.305154884081,-1183.9132730070746,-3031.7334105199907,-67.92752231764423,-1271.1638657815845,-143.72365426825652,-101.44679043072667,-1066.7814745737726,-2674.6366632374993,-75.05976328160662,-3631.770860792415,-195.0617211357551,-168.50087598293905,-2567.042040616085,-1436.745840550745,-644.1444736762401,-233.43351882464853,-654.6763640733261,-1880.0488828993518,-1339.4439054740683,-1984.5247523240091,-468.1032140820532,-2630.110907304517,-2590.652906517117,-1323.1057288063982,-633.6875055457392,-1629.4959092127513,-137.99331541957753,-1593.841453809135,-1953.8816934083304,-772.1299349453714
126,-621.9758768630696,-137.45861206222298,-2968.3853585515353,-96.01775798812186,-2161.036389449306,-1271.7921493161787,-3156.7959179323398,-60.04093977509339,-1365.29353681783,-140.9804034761131,-97.93119955983332,-1100.2036232710252,-2718.250851803586,-62.75920430747148,-3879.6037938161744,-197.780018324487,-169.05240857814414,-2609.3966674172125,-1579.2747101368936,-686.2559731257813,-235.745023101386,-700.2484052190367,-1927.6982728513233,-1431.3766246236482,-2075.4536746512176,-477.6450010477688,-2672.52273674504,-2681.834137571752,-1340.6080129970267,-688.0406534196554,-1719.9286216530952,-136.15113949955338,-1619.5591891595861,-2026.3152448526753,-817.6673818037123
127,-674.279767937187,-141.54861239317506,-3170.954431884295,-92.99331371519492,-2210.8105817693913,-1370.2566396356738,-3294.257313454441,-55.950106645533324,-1470.207196652368,-142.69875450145503,-98.59018065841559,-1140.0888373298253,-2768.0242289773028,-54.311651045596506,-4149.543529995298,-204.91563032876945,-174.99332401054488,-2657.2072586915515,-1736.2461291534173,-735.5207473247962,-242.92665780407273,-752.9114463224786,-1982.7034518366158,-1533.3607892207099,-2177.1517935901566,-492.3760241501102,-2720.7884306072656,-2783.4307344363897,-1361.665201918471,-750.367502630643,-1820.9734250897814,-138.98099141346717,-1649.21134355808,-2107.8667952519995,-870.7769652452359
128,-733.6351580146124,-149.0993546228963,-3393.8044937379345,-93.08949378124511,-2266.934793656855,-1479.8344472483716,-3445.4515601146386,-54.581034485711214,-1586.5404451472236,-147.90282651456508,-102.43332416832925,-1186.6787576646987,-2824.1519376747187,-48.615570941792924,-4444.725920506552,-215.6258984791636,-185.21598009409013,-2710.6427547180597,-1909.0208264194102,-791.7038086874512,-254.11238858120737,-811.3665248151319,-2045.293864176003,-1646.1720741114718,-2290.6496030049393,-511.48769628127525,-2775.1374393445044,-2896.3599881002488,-1386.0978350597748,-820.6471533448714,-1933.2478403373138,-145.56636734531594,-1682.7399766471574,-2199.216483659463,-931.3144398611277
129,-800.3837737024159,-159.55126280970828,-3640.0445950162516,-95.62970882668142,-2330.0865540801797,-1601.6985184405942,-3612.4116950344387,-55.21445818903913,-1715.5889498906552,-155.97514700484516,-108.8298579170517,-1240.6001329832873,-2887.206292014762,-44.88699686193048,-4769.39487518512,-229.43750579050706,-199.05909900950763,-2770.2441399252807,-2099.7947562440577,-855.0792939234796,-268.80034308146185,-873.6744225864139,-2116.1307808656106,-1771.1675615747495,-2417.547016641365,-534.586191561151,-2836.171232040554,-3022.1176019935056,-1414.0086605911047,-899.4009107028492,-2058.0123400351104,-155.32970738455626,-1720.402237427822,-2301.5441929954122,-999.6431887072449
130,-875.3645237280781,-172.64075736243723,-3913.2682441630004,-100.19240451161151,-2401.3499942296085,-1737.7489598519617,-3798.0332043490926,-57.38964881395249,-1859.3702091483312,-166.58163299452553,-117.42614908270247,-1302.898343416997,-2958.169198294514,-42.57163384546624,-5126.987587446181,-246.1753776486123,-216.2205266224442,-2836.9497914249364,-2311.774388009585,-926.4208741757361,-286.79315497052716,-943.339420471903,-2196.348380545659,-1910.3921914876782,-2560.139639863404,-561.6305750431949,-2904.8919344787214,-3162.892361528367,-1445.7647959554886,-987.7056265420856,-2197.2575514505875,-167.97301160382122,-1762.7582007186768,-2416.6180632315395,-1076.638839963467
131,-959.5675020222623,-188.35978869663637,-4213.68396823536,-106.56120790785047,-2482.3269909411015,-1890.8202151501323,-4006.3707516945697,-60.84005903803166,-2019.61626505544,-179.63120808676328,-128.0976809108369,-1375.1428486431507,-3038.5351111257564,-41.282210104507755,-5509.363575859161,-265.93213927467394,-236.7146978836304,-2912.1881326502603,-2549.5287192766004,-1007.0748718057494,-308.17607270696436,-1022.1008620731823,-2287.676612892001,-2066.7917839737574,-2721.6726007737825,-592.9187559064223,-2982.80233101652,-3321.782106963653,-1482.0239539282538,-1087.3023585102324,-2353.919871368336,-183.44968828658824,-1810.713513002374,-2546.990097132073,-1163.7792661209
132,-1052.6630899722004,-206.95550162571607,-4547.024090001514,-114.70317662938723,-2575.359505315013,-2065.081949583558,-4242.637011155379,-65.45566495896105,-2195.16014296275,-195.27078169888,-140.9344095237616,-1459.6422093057797,-3130.5207386760194,-40.7547371972848,-5919.162854242096,-289.0815996555424,-260.87843664211545,-2998.071749564482,-2819.5686927950246,-1099.147482086601,-333.338695389489,-1112.0264146909922,-2392.687633252948,-2244.0354832276876,-2906.7993139136643,-629.1307309793813,-3072.111555413976,-3502.6305672976455,-1523.8193233674956,-1200.8400431146097,-2532.295357393842,-201.97174571154574,-1865.6353428357957,-2696.3593210691474,-1263.355041814471
133,-1157.9015225630972,-228.98313953003293,-4920.134404944098,-124.77908916353226,-2683.950071348896,-2266.790589219926,-4510.543172641015,-71.2714873845602,-2392.1818317014627,-213.9263602273909,-156.26715037558793,-1559.8548826366998,-3237.465392854424,-40.819583082351556,-6362.285210639235,-316.3536075311395,-289.4431823352654,-3097.7717199127765,-3129.031019939626,-1205.8853136662005,-363.0607343753033,-1216.293748592701,-2515.2558209815634,-2445.8722204087403,-3122.4193210898266,-671.4585928280661,-3176.1282143939334,-3709.1347030873067,-1572.741230874546,-1332.3516592954747,-2738.8131044748247,-224.0673509127409,-1929.5905478149552,-2870.241490273469,-1378.8879599063248
134,-1278.6849641635454,-255.4505731551696,-5335.352450895234,-137.20285510697698,-2813.5874071510643,-2505.7500106793223,-4814.370114874395,-78.48997608862545,-2616.625267596456,-236.42282212190258,-174.76077357230062,-1681.1967642248055,-3364.620608181514,-41.38573134354798,-6844.082230914107,-349.01846929381713,-323.72422904321684,-3216.2587427177577,-3476.867777115658,-1332.3859568961466,-398.7155076118334,-1339.9444417533703,-2661.1154888781293,-2680.720618432203,-3379.302194611372,-721.8991603274803,-3300.035641275442,-3950.635304599271,-1631.3093466317723,-1488.108746578931,-2983.5484133467435,-250.72893478252712,-2005.826330915505,-3077.2719300169556,-1515.967352501135
135,-1423.8646413195165,-288.1613092251258,-5813.688170937914,-152.80120279941468,-2973.518169878711,-2797.797058782135,-5170.155088054448,-87.56505741915029,-2879.247186258142,-264.27336234066496,-197.64807200000635,-1832.6360557836867,-3520.8479975343275,-42.440766307387314,-7383.495193703423,-389.31299537163187,-366.06602318938644,-3361.8989499265635,-3866.2026992879833,-1484.7052602853173,-442.73624927578646,-1491.4918426054296,-2837.9611822710267,-2956.8391594931086,-3695.537419136984,-783.9128319926347,-3452.558501518327,-4244.555195347282,-1703.7834643517126,-1677.489190122343,-3283.467501577705,-283.76105461314955,-2099.8111968503026,-3331.978511388519,-1683.9555135942148
136,-1599.457275125977,-330.59022610087277,-6387.22768238495,-173.23657534071646,-3181.123519937827,-3166.3637751325746,-5608.336280434161,-99.44036226511682,-3194.282099792642,-300.4234302934657,-227.33686083081093,-2028.2471558719046,-3722.8181071321796,-44.08049982877426,-7995.58385681061,-441.5193211989402,-420.97691196458413,-3550.4019638696377,-4314.747427755044,-1669.558121491023,-499.79481332603905,-1686.2830794339422,-3065.542403207758,-3306.0931061636743,-4103.257117071224,-864.077925362604,-3650.0801853022544,-4621.299048214103,-1798.1770302753475,-1918.558796974454,-3670.4392058374615,-326.6673926106938,-2221.814712076353,-3660.6913719589934,-1897.344499335482
