,user,domain,is_item_specific,n_ss_done,item,alpha,beta
11814,swan@active.fi,active.fi,True,14,1153,0.00011270183693615,0.625853079374127
11815,swan@active.fi,active.fi,True,14,591,0.000111760172631524,0.625806784870676
11817,swan@active.fi,active.fi,True,14,926,0.000108431450842057,0.625577176037801
11828,swan@active.fi,active.fi,True,14,1035,5.74920877109833e-06,0.204019075253554
11818,swan@active.fi,active.fi,True,14,888,0.00010565393536822,0.625393143747444
11819,swan@active.fi,active.fi,True,14,390,0.000106315538769225,0.625437773287915
11820,swan@active.fi,active.fi,True,14,1594,0.000103981148757632,0.625278608820229
11821,swan@active.fi,active.fi,True,14,1315,1.44320186855225e-05,0.250940722820748
11822,swan@active.fi,active.fi,True,14,1013,0.000100943158484189,0.625050986423259
11823,swan@active.fi,active.fi,True,14,699,9.47230104144566e-05,0.624575951789409
11824,swan@active.fi,active.fi,True,14,363,9.11526782902148e-05,0.624276518779218
11825,swan@active.fi,active.fi,True,14,20,9.41997756836823e-05,0.624528055133993
11826,swan@active.fi,active.fi,True,14,1026,3.08216686039358e-05,0.602047150775666
11806,swan@active.fi,active.fi,True,14,460,0.00477371837132979,0.688274015769219
11805,swan@active.fi,active.fi,True,14,1343,0.00104218751322807,0.530793638948716
11804,swan@active.fi,active.fi,True,14,786,9.42198795370361e-05,0.624547107386573
11803,swan@active.fi,active.fi,True,14,247,9.64757714673599e-05,0.624716353016262
11784,sturgeon@active.fi,active.fi,True,14,906,0.0027098449210055673,0.5512270450930445
11785,sturgeon@active.fi,active.fi,True,14,1448,0.0027098449210055673,0.5512270450930445
11786,sturgeon@active.fi,active.fi,True,14,1067,0.0027098449210055673,0.5512270450930445
11787,sturgeon@active.fi,active.fi,True,14,325,0.0027098449210055673,0.5512270450930445
11788,sturgeon@active.fi,active.fi,True,14,42,0.0027098449210055673,0.5512270450930445
11789,sturgeon@active.fi,active.fi,True,14,1987,0.0027098449210055673,0.5512270450930445
11790,sturgeon@active.fi,active.fi,True,14,479,0.0027098449210055673,0.5512270450930445
11791,sturgeon@active.fi,active.fi,True,14,211,0.0027098449210055673,0.5512270450930445
11792,sturgeon@active.fi,active.fi,True,14,176,0.0027098449210055673,0.5512270450930445
11793,sturgeon@active.fi,active.fi,True,14,377,0.0027098449210055673,0.5512270450930445
11794,sturgeon@active.fi,active.fi,True,14,8,0.0027098449210055673,0.5512270450930445
11795,sturgeon@active.fi,active.fi,True,14,591,0.0027098449210055673,0.5512270450930445
11796,sturgeon@active.fi,active.fi,True,14,1638,0.0027098449210055673,0.5512270450930445
11797,sturgeon@active.fi,active.fi,True,14,1821,0.0027098449210055673,0.5512270450930445
11798,sturgeon@active.fi,active.fi,True,14,1850,0.0027098449210055673,0.5512270450930445
11799,sturgeon@active.fi,active.fi,True,14,1597,0.0027098449210055673,0.5512270450930445
11800,swan@active.fi,active.fi,True,14,225,0.000138281919476589,0.627324650963994
11801,swan@active.fi,active.fi,True,14,1829,0.000106817620265239,0.625495059756095
11802,swan@active.fi,active.fi,True,14,313,9.29526981769542e-06,0.203908558740098
11827,swan@active.fi,active.fi,True,14,1139,3.29082246693694e-05,0.602210517664306
11829,swan@active.fi,active.fi,True,14,397,0.000644472720761695,0.706013208523654
11690,sturgeon@active.fi,active.fi,True,14,1468,0.0027098449210055673,0.5512270450930445
11863,swan@active.fi,active.fi,True,14,1654,0.000115124761940568,0.608851652836632
11854,swan@active.fi,active.fi,True,14,1064,0.00018065335824311,0.617396361835697
11855,swan@active.fi,active.fi,True,14,406,0.000182799501780169,0.617525337194516
11856,swan@active.fi,active.fi,True,14,583,0.000185962655739615,0.617711771271779
11857,swan@active.fi,active.fi,True,14,58,0.000195547819289307,0.618268834736569
11858,swan@active.fi,active.fi,True,14,1875,0.000192052085466141,0.618067085262126
11859,swan@active.fi,active.fi,True,14,1938,0.000102141028946139,0.610690433743571
11860,swan@active.fi,active.fi,True,14,1314,0.000103046386629048,0.608009133145807
11861,swan@active.fi,active.fi,True,14,1716,0.00110939751338746,0.595059277390315
11862,swan@active.fi,active.fi,True,14,1621,0.000106574143892502,0.608263924812055
11864,swan@active.fi,active.fi,True,14,410,0.000117932651867261,0.609030237843329
11830,swan@active.fi,active.fi,True,14,1784,3.25216871040695e-05,0.60218399442403
11865,swan@active.fi,active.fi,True,14,1319,0.000122047888300661,0.609285968502162
11866,swan@active.fi,active.fi,True,14,1532,0.000374483492331617,0.613147432195184
11867,swan@active.fi,active.fi,True,14,1896,0.000384809396974936,0.613479930402544
11868,swan@active.fi,active.fi,True,14,659,0.000389863677506788,0.613657857445703
11869,swan@active.fi,active.fi,True,14,449,0.000395751634463546,0.61386497598375
11870,swan@active.fi,active.fi,True,14,391,0.000240467022235405,0.611229949280742
11871,swan@active.fi,active.fi,True,14,1768,0.0007920626966115223,0.5785608399234105
11872,swan@active.fi,active.fi,True,14,1966,0.0007920626966115223,0.5785608399234105
11873,swan@active.fi,active.fi,True,14,1780,0.0007920626966115223,0.5785608399234105
11853,swan@active.fi,active.fi,True,14,1671,6.67504016270405e-06,0.410374033091006
11852,swan@active.fi,active.fi,True,14,1706,3.78681085412146e-05,0.594507065157824
11851,swan@active.fi,active.fi,True,14,152,3.79834263072422e-05,0.59451465568134
11850,swan@active.fi,active.fi,True,14,65,3.74023201347218e-05,0.594478722667053
11831,swan@active.fi,active.fi,True,14,1266,2.13646213218472e-06,0.546830325012204
11832,swan@active.fi,active.fi,True,14,1187,0.0106743536087266,0.461938802293974
11833,swan@active.fi,active.fi,True,14,686,0.000886000910495696,0.752063731970963
11834,swan@active.fi,active.fi,True,14,622,2.13667907150009e-06,0.546823557627107
11835,swan@active.fi,active.fi,True,14,1549,0.009002064766796,0.812070239443965
11836,swan@active.fi,active.fi,True,14,170,2.13659650917762e-06,0.546819423210276
11837,swan@active.fi,active.fi,True,14,1385,9.61231224590439e-05,0.619269557666864
11838,swan@active.fi,active.fi,True,14,631,1.3717373700476e-05,0.235766479002863
11839,swan@active.fi,active.fi,True,14,1302,9.5746766620647e-05,0.619235268590598
11840,swan@active.fi,active.fi,True,14,1243,7.39255546406065e-05,0.404724872306917
11841,swan@active.fi,active.fi,True,14,1611,2.60861924429759e-05,0.301049646201404
11842,swan@active.fi,active.fi,True,14,386,0.00868142624448151,0.897064782810918
11843,swan@active.fi,active.fi,True,14,310,0.000103772676978173,0.61981553228262
11844,swan@active.fi,active.fi,True,14,771,0.000104483237839538,0.619863339733695
11845,swan@active.fi,active.fi,True,14,1965,3.30113407452121e-05,0.59419028799066
11846,swan@active.fi,active.fi,True,14,156,3.26255163045686e-05,0.595289523431672
11847,swan@active.fi,active.fi,True,14,1903,3.27961101253789e-05,0.595302282804595
11848,swan@active.fi,active.fi,True,14,996,3.30600411453049e-05,0.595321289455671
11849,swan@active.fi,active.fi,True,14,821,3.68684342530816e-05,0.594445714817276
11783,sturgeon@active.fi,active.fi,True,14,861,0.0027098449210055673,0.5512270450930445
11782,sturgeon@active.fi,active.fi,True,14,1534,0.0027098449210055673,0.5512270450930445
11781,sturgeon@active.fi,active.fi,True,14,1431,0.0027098449210055673,0.5512270450930445
11723,sturgeon@active.fi,active.fi,True,14,1658,0.0027098449210055673,0.5512270450930445
11714,sturgeon@active.fi,active.fi,True,14,1648,0.0027098449210055673,0.5512270450930445
11715,sturgeon@active.fi,active.fi,True,14,1998,0.0027098449210055673,0.5512270450930445
11716,sturgeon@active.fi,active.fi,True,14,1408,0.0027098449210055673,0.5512270450930445
11717,sturgeon@active.fi,active.fi,True,14,825,0.0027098449210055673,0.5512270450930445
11718,sturgeon@active.fi,active.fi,True,14,1362,0.0027098449210055673,0.5512270450930445
11719,sturgeon@active.fi,active.fi,True,14,339,0.0027098449210055673,0.5512270450930445
11720,sturgeon@active.fi,active.fi,True,14,1278,0.0027098449210055673,0.5512270450930445
11721,sturgeon@active.fi,active.fi,True,14,570,0.0027098449210055673,0.5512270450930445
11722,sturgeon@active.fi,active.fi,True,14,1661,0.0027098449210055673,0.5512270450930445
11724,sturgeon@active.fi,active.fi,True,14,488,0.0027098449210055673,0.5512270450930445
11780,sturgeon@active.fi,active.fi,True,14,1252,0.0027098449210055673,0.5512270450930445
11725,sturgeon@active.fi,active.fi,True,14,406,0.0027098449210055673,0.5512270450930445
11726,sturgeon@active.fi,active.fi,True,14,400,0.0027098449210055673,0.5512270450930445
11727,sturgeon@active.fi,active.fi,True,14,115,0.0027098449210055673,0.5512270450930445
11728,sturgeon@active.fi,active.fi,True,14,575,0.0027098449210055673,0.5512270450930445
11729,sturgeon@active.fi,active.fi,True,14,1816,0.0027098449210055673,0.5512270450930445
11730,sturgeon@active.fi,active.fi,True,14,1569,0.0027098449210055673,0.5512270450930445
11731,sturgeon@active.fi,active.fi,True,14,1079,0.0027098449210055673,0.5512270450930445
11732,sturgeon@active.fi,active.fi,True,14,548,0.0027098449210055673,0.5512270450930445
11733,sturgeon@active.fi,active.fi,True,14,238,0.0027098449210055673,0.5512270450930445
11713,sturgeon@active.fi,active.fi,True,14,787,0.0027098449210055673,0.5512270450930445
11712,sturgeon@active.fi,active.fi,True,14,340,0.0027098449210055673,0.5512270450930445
11711,sturgeon@active.fi,active.fi,True,14,1899,0.0027098449210055673,0.5512270450930445
11710,sturgeon@active.fi,active.fi,True,14,1571,0.0027098449210055673,0.5512270450930445
11691,sturgeon@active.fi,active.fi,True,14,729,0.0027098449210055673,0.5512270450930445
11692,sturgeon@active.fi,active.fi,True,14,1134,0.0027098449210055673,0.5512270450930445
11693,sturgeon@active.fi,active.fi,True,14,1988,0.0027098449210055673,0.5512270450930445
11694,sturgeon@active.fi,active.fi,True,14,1958,0.0027098449210055673,0.5512270450930445
11695,sturgeon@active.fi,active.fi,True,14,1960,0.0027098449210055673,0.5512270450930445
11696,sturgeon@active.fi,active.fi,True,14,996,0.0027098449210055673,0.5512270450930445
11697,sturgeon@active.fi,active.fi,True,14,721,0.0027098449210055673,0.5512270450930445
11698,sturgeon@active.fi,active.fi,True,14,1723,0.0027098449210055673,0.5512270450930445
11699,sturgeon@active.fi,active.fi,True,14,1528,0.0027098449210055673,0.5512270450930445
11700,sturgeon@active.fi,active.fi,True,14,1980,0.0027098449210055673,0.5512270450930445
11701,sturgeon@active.fi,active.fi,True,14,1211,0.0027098449210055673,0.5512270450930445
11702,sturgeon@active.fi,active.fi,True,14,942,0.0027098449210055673,0.5512270450930445
11703,sturgeon@active.fi,active.fi,True,14,481,0.0027098449210055673,0.5512270450930445
11704,sturgeon@active.fi,active.fi,True,14,1544,0.0027098449210055673,0.5512270450930445
11705,sturgeon@active.fi,active.fi,True,14,1533,0.0027098449210055673,0.5512270450930445
11706,sturgeon@active.fi,active.fi,True,14,808,0.0027098449210055673,0.5512270450930445
11707,sturgeon@active.fi,active.fi,True,14,889,0.0027098449210055673,0.5512270450930445
11708,sturgeon@active.fi,active.fi,True,14,1036,0.0027098449210055673,0.5512270450930445
11709,sturgeon@active.fi,active.fi,True,14,1271,0.0027098449210055673,0.5512270450930445
11734,sturgeon@active.fi,active.fi,True,14,1351,0.0027098449210055673,0.5512270450930445
11735,sturgeon@active.fi,active.fi,True,14,814,0.0027098449210055673,0.5512270450930445
11736,sturgeon@active.fi,active.fi,True,14,602,0.0027098449210055673,0.5512270450930445
11759,sturgeon@active.fi,active.fi,True,14,1718,0.0027098449210055673,0.5512270450930445
11761,sturgeon@active.fi,active.fi,True,14,1484,0.0027098449210055673,0.5512270450930445
11762,sturgeon@active.fi,active.fi,True,14,1645,0.0027098449210055673,0.5512270450930445
11763,sturgeon@active.fi,active.fi,True,14,644,0.0027098449210055673,0.5512270450930445
11764,sturgeon@active.fi,active.fi,True,14,1799,0.0027098449210055673,0.5512270450930445
11765,sturgeon@active.fi,active.fi,True,14,1199,0.0027098449210055673,0.5512270450930445
11766,sturgeon@active.fi,active.fi,True,14,98,0.0027098449210055673,0.5512270450930445
11767,sturgeon@active.fi,active.fi,True,14,422,0.0027098449210055673,0.5512270450930445
11768,sturgeon@active.fi,active.fi,True,14,1250,0.0027098449210055673,0.5512270450930445
11769,sturgeon@active.fi,active.fi,True,14,1290,0.0027098449210055673,0.5512270450930445
11770,sturgeon@active.fi,active.fi,True,14,649,0.0027098449210055673,0.5512270450930445
11771,sturgeon@active.fi,active.fi,True,14,945,0.0027098449210055673,0.5512270450930445
11772,sturgeon@active.fi,active.fi,True,14,84,0.0027098449210055673,0.5512270450930445
11773,sturgeon@active.fi,active.fi,True,14,771,0.0027098449210055673,0.5512270450930445
11774,sturgeon@active.fi,active.fi,True,14,748,0.0027098449210055673,0.5512270450930445
11775,sturgeon@active.fi,active.fi,True,14,45,0.0027098449210055673,0.5512270450930445
11776,sturgeon@active.fi,active.fi,True,14,274,0.0027098449210055673,0.5512270450930445
11777,sturgeon@active.fi,active.fi,True,14,1814,0.0027098449210055673,0.5512270450930445
11778,sturgeon@active.fi,active.fi,True,14,1631,0.0027098449210055673,0.5512270450930445
11779,sturgeon@active.fi,active.fi,True,14,124,0.0027098449210055673,0.5512270450930445
11760,sturgeon@active.fi,active.fi,True,14,484,0.0027098449210055673,0.5512270450930445
11758,sturgeon@active.fi,active.fi,True,14,877,0.0027098449210055673,0.5512270450930445
11737,sturgeon@active.fi,active.fi,True,14,1483,0.0027098449210055673,0.5512270450930445
11757,sturgeon@active.fi,active.fi,True,14,880,0.0027098449210055673,0.5512270450930445
11738,sturgeon@active.fi,active.fi,True,14,420,0.0027098449210055673,0.5512270450930445
11739,sturgeon@active.fi,active.fi,True,14,1372,0.0027098449210055673,0.5512270450930445
11740,sturgeon@active.fi,active.fi,True,14,700,0.0027098449210055673,0.5512270450930445
11741,sturgeon@active.fi,active.fi,True,14,99,0.0027098449210055673,0.5512270450930445
11742,sturgeon@active.fi,active.fi,True,14,1832,0.0027098449210055673,0.5512270450930445
11743,sturgeon@active.fi,active.fi,True,14,1350,0.0027098449210055673,0.5512270450930445
11744,sturgeon@active.fi,active.fi,True,14,78,0.0027098449210055673,0.5512270450930445
11745,sturgeon@active.fi,active.fi,True,14,1080,0.0027098449210055673,0.5512270450930445
11746,sturgeon@active.fi,active.fi,True,14,1418,0.0027098449210055673,0.5512270450930445
11747,sturgeon@active.fi,active.fi,True,14,1178,0.0027098449210055673,0.5512270450930445
11748,sturgeon@active.fi,active.fi,True,14,2038,0.0027098449210055673,0.5512270450930445
11749,sturgeon@active.fi,active.fi,True,14,1011,0.0027098449210055673,0.5512270450930445
11750,sturgeon@active.fi,active.fi,True,14,1312,0.0027098449210055673,0.5512270450930445
11751,sturgeon@active.fi,active.fi,True,14,1705,0.0027098449210055673,0.5512270450930445
11752,sturgeon@active.fi,active.fi,True,14,1999,0.0027098449210055673,0.5512270450930445
11753,sturgeon@active.fi,active.fi,True,14,681,0.0027098449210055673,0.5512270450930445
11754,sturgeon@active.fi,active.fi,True,14,676,0.0027098449210055673,0.5512270450930445
11755,sturgeon@active.fi,active.fi,True,14,1600,0.0027098449210055673,0.5512270450930445
11756,sturgeon@active.fi,active.fi,True,14,1269,0.0027098449210055673,0.5512270450930445
12249,tadpole@active.fi,active.fi,True,14,920,0.000139193771757477,0.602790681354519
12251,tadpole@active.fi,active.fi,True,14,715,0.0124937457132919,0.487394193060038
11301,spider@active.fi,active.fi,True,14,418,0.0042384889459894624,0.5634906679689584
12754,turtle@active.fi,active.fi,True,14,156,0.0003517155809930779,0.608034571826576
12745,turtle@active.fi,active.fi,True,14,791,0.0003517155809930779,0.608034571826576
12746,turtle@active.fi,active.fi,True,14,855,0.0003517155809930779,0.608034571826576
12747,turtle@active.fi,active.fi,True,14,1813,0.0003517155809930779,0.608034571826576
12748,turtle@active.fi,active.fi,True,14,1751,0.0003517155809930779,0.608034571826576
12749,turtle@active.fi,active.fi,True,14,1382,0.0003517155809930779,0.608034571826576
12750,turtle@active.fi,active.fi,True,14,1911,0.0003517155809930779,0.608034571826576
12751,turtle@active.fi,active.fi,True,14,385,0.0003517155809930779,0.608034571826576
12752,turtle@active.fi,active.fi,True,14,279,0.0003517155809930779,0.608034571826576
12753,turtle@active.fi,active.fi,True,14,2038,0.0003517155809930779,0.608034571826576
12755,turtle@active.fi,active.fi,True,14,999,0.0003517155809930779,0.608034571826576
12766,turtle@active.fi,active.fi,True,14,1824,0.0003517155809930779,0.608034571826576
